"dbms"	"TABLE_SCHEMA"	"TABLE_NAME"	"COLUMN_NAME"	"ORDINAL_POSITION"	"DATA_TYPE"	"CHARACTER_MAXIMUM_LENGTH"	"CONSTRAINT_TYPE"	"REFERENCED_TABLE_SCHEMA"	"REFERENCED_TABLE_NAME"	"REFERENCED_COLUMN_NAME"
"mysql"	"performance_schema"	"events_errors_summary_by_host_by_error"	"FIRST_SEEN"	"7"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_host_by_error"	"LAST_SEEN"	"8"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_host_by_error"	"SQL_STATE"	"4"	"varchar"	"5"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_host_by_error"	"SUM_ERROR_HANDLED"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_host_by_error"	"SUM_ERROR_RAISED"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_account_by_error"	"ERROR_NAME"	"4"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_account_by_error"	"FIRST_SEEN"	"8"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_account_by_error"	"LAST_SEEN"	"9"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_account_by_error"	"SQL_STATE"	"5"	"varchar"	"5"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_account_by_error"	"SUM_ERROR_HANDLED"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_account_by_error"	"SUM_ERROR_RAISED"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_thread_by_error"	"ERROR_NAME"	"3"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_thread_by_error"	"FIRST_SEEN"	"7"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_thread_by_error"	"LAST_SEEN"	"8"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_thread_by_error"	"SQL_STATE"	"4"	"varchar"	"5"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_thread_by_error"	"SUM_ERROR_HANDLED"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_thread_by_error"	"SUM_ERROR_RAISED"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_global_by_error"	"ERROR_NAME"	"2"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_global_by_error"	"FIRST_SEEN"	"6"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_global_by_error"	"LAST_SEEN"	"7"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_global_by_error"	"SQL_STATE"	"3"	"varchar"	"5"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_global_by_error"	"SUM_ERROR_HANDLED"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_global_by_error"	"SUM_ERROR_RAISED"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"users"	"CURRENT_CONNECTIONS"	"2"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"users"	"TOTAL_CONNECTIONS"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"accounts"	"CURRENT_CONNECTIONS"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"accounts"	"TOTAL_CONNECTIONS"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"hosts"	"CURRENT_CONNECTIONS"	"2"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"hosts"	"TOTAL_CONNECTIONS"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_instances"	"EVENT_NAME"	"1"	"varchar"	"128"	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_instances"	"IP"	"5"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_instances"	"PORT"	"6"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_instances"	"SOCKET_ID"	"4"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_instances"	"STATE"	"7"	"enum"	"6"	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_instances"	"THREAD_ID"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"AVG_TIMER_MISC"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"AVG_TIMER_READ"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"AVG_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"AVG_TIMER_WRITE"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"COUNT_MISC"	"20"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"COUNT_READ"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"COUNT_STAR"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"COUNT_WRITE"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"EVENT_NAME"	"1"	"varchar"	"128"	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"MAX_TIMER_MISC"	"24"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"MAX_TIMER_READ"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"MAX_TIMER_WAIT"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"MAX_TIMER_WRITE"	"18"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"MIN_TIMER_MISC"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"MIN_TIMER_READ"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"MIN_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"MIN_TIMER_WRITE"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"SUM_NUMBER_OF_BYTES_READ"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"SUM_NUMBER_OF_BYTES_WRITE"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"SUM_TIMER_MISC"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"SUM_TIMER_READ"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"SUM_TIMER_WAIT"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"SUM_TIMER_WRITE"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"AVG_TIMER_MISC"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"AVG_TIMER_READ"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"AVG_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"AVG_TIMER_WRITE"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"COUNT_MISC"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"COUNT_READ"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"COUNT_STAR"	"2"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"COUNT_WRITE"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"MAX_TIMER_MISC"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"MAX_TIMER_READ"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"MAX_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"MAX_TIMER_WRITE"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"MIN_TIMER_MISC"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"MIN_TIMER_READ"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"MIN_TIMER_WAIT"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"MIN_TIMER_WRITE"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"SUM_NUMBER_OF_BYTES_READ"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"SUM_NUMBER_OF_BYTES_WRITE"	"18"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"SUM_TIMER_MISC"	"20"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"SUM_TIMER_READ"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"SUM_TIMER_WAIT"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"SUM_TIMER_WRITE"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"session_connect_attrs"	"ATTR_VALUE"	"3"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"session_connect_attrs"	"ORDINAL_POSITION"	"4"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"session_account_connect_attrs"	"ATTR_VALUE"	"3"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"session_account_connect_attrs"	"ORDINAL_POSITION"	"4"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_global_by_event_name"	"COUNT_ALLOC"	"2"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_global_by_event_name"	"COUNT_FREE"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_global_by_event_name"	"CURRENT_COUNT_USED"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_global_by_event_name"	"CURRENT_NUMBER_OF_BYTES_USED"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_global_by_event_name"	"HIGH_COUNT_USED"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_global_by_event_name"	"HIGH_NUMBER_OF_BYTES_USED"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_global_by_event_name"	"LOW_COUNT_USED"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_global_by_event_name"	"LOW_NUMBER_OF_BYTES_USED"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_global_by_event_name"	"SUM_NUMBER_OF_BYTES_ALLOC"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_global_by_event_name"	"SUM_NUMBER_OF_BYTES_FREE"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"COUNT_ALLOC"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"COUNT_FREE"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"CURRENT_COUNT_USED"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"CURRENT_NUMBER_OF_BYTES_USED"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"HIGH_COUNT_USED"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"HIGH_NUMBER_OF_BYTES_USED"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"LOW_COUNT_USED"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"LOW_NUMBER_OF_BYTES_USED"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"SUM_NUMBER_OF_BYTES_ALLOC"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"SUM_NUMBER_OF_BYTES_FREE"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_host_by_event_name"	"COUNT_ALLOC"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_host_by_event_name"	"COUNT_FREE"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_host_by_event_name"	"CURRENT_COUNT_USED"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_host_by_event_name"	"CURRENT_NUMBER_OF_BYTES_USED"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_host_by_event_name"	"HIGH_COUNT_USED"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_host_by_event_name"	"HIGH_NUMBER_OF_BYTES_USED"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_host_by_event_name"	"LOW_COUNT_USED"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_host_by_event_name"	"LOW_NUMBER_OF_BYTES_USED"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_host_by_event_name"	"SUM_NUMBER_OF_BYTES_ALLOC"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_host_by_event_name"	"SUM_NUMBER_OF_BYTES_FREE"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_thread_by_event_name"	"COUNT_ALLOC"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_thread_by_event_name"	"COUNT_FREE"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_thread_by_event_name"	"CURRENT_COUNT_USED"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_thread_by_event_name"	"CURRENT_NUMBER_OF_BYTES_USED"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_thread_by_event_name"	"HIGH_COUNT_USED"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_thread_by_event_name"	"HIGH_NUMBER_OF_BYTES_USED"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_thread_by_event_name"	"LOW_COUNT_USED"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_thread_by_event_name"	"LOW_NUMBER_OF_BYTES_USED"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_thread_by_event_name"	"SUM_NUMBER_OF_BYTES_ALLOC"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_thread_by_event_name"	"SUM_NUMBER_OF_BYTES_FREE"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_user_by_event_name"	"COUNT_ALLOC"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_user_by_event_name"	"COUNT_FREE"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_user_by_event_name"	"CURRENT_COUNT_USED"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_user_by_event_name"	"CURRENT_NUMBER_OF_BYTES_USED"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_user_by_event_name"	"HIGH_COUNT_USED"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_user_by_event_name"	"HIGH_NUMBER_OF_BYTES_USED"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_user_by_event_name"	"LOW_COUNT_USED"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_user_by_event_name"	"LOW_NUMBER_OF_BYTES_USED"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_user_by_event_name"	"SUM_NUMBER_OF_BYTES_ALLOC"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_user_by_event_name"	"SUM_NUMBER_OF_BYTES_FREE"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"table_handles"	"EXTERNAL_LOCK"	"8"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"table_handles"	"INTERNAL_LOCK"	"7"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"table_handles"	"OBJECT_NAME"	"3"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"table_handles"	"OBJECT_SCHEMA"	"2"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"table_handles"	"OBJECT_TYPE"	"1"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"table_handles"	"OWNER_EVENT_ID"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"table_handles"	"OWNER_THREAD_ID"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"metadata_locks"	"COLUMN_NAME"	"4"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"metadata_locks"	"LOCK_DURATION"	"7"	"varchar"	"32"	\N	\N	\N	\N
"mysql"	"performance_schema"	"metadata_locks"	"LOCK_STATUS"	"8"	"varchar"	"32"	\N	\N	\N	\N
"mysql"	"performance_schema"	"metadata_locks"	"LOCK_TYPE"	"6"	"varchar"	"32"	\N	\N	\N	\N
"mysql"	"performance_schema"	"metadata_locks"	"OBJECT_NAME"	"3"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"metadata_locks"	"OBJECT_SCHEMA"	"2"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"metadata_locks"	"OBJECT_TYPE"	"1"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"metadata_locks"	"OWNER_EVENT_ID"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"metadata_locks"	"OWNER_THREAD_ID"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"metadata_locks"	"SOURCE"	"9"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"ENGINE_TRANSACTION_ID"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"EVENT_ID"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"INDEX_NAME"	"10"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"LOCK_DATA"	"15"	"varchar"	"8192"	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"LOCK_MODE"	"13"	"varchar"	"32"	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"LOCK_STATUS"	"14"	"varchar"	"32"	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"LOCK_TYPE"	"12"	"varchar"	"32"	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"OBJECT_INSTANCE_BEGIN"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"OBJECT_NAME"	"7"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"CHANNEL_NAME"	"1"	"char"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"CHANNEL_NAME"	"1"	"char"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_configuration"	"CHANNEL_NAME"	"1"	"char"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status"	"CHANNEL_NAME"	"1"	"char"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"CHANNEL_NAME"	"1"	"char"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"CHANNEL_NAME"	"1"	"char"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"WORKER_ID"	"2"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"OBJECT_INSTANCE_BEGIN"	"1"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"OWNER_THREAD_ID"	"5"	"bigint"	\N	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"OWNER_EVENT_ID"	"6"	"bigint"	\N	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"user_variables_by_thread"	"THREAD_ID"	"1"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"user_variables_by_thread"	"VARIABLE_NAME"	"2"	"varchar"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"status_by_account"	"USER"	"1"	"char"	"32"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"status_by_account"	"HOST"	"2"	"char"	"60"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"status_by_account"	"VARIABLE_NAME"	"3"	"varchar"	"64"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"status_by_host"	"HOST"	"1"	"char"	"60"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"status_by_host"	"VARIABLE_NAME"	"2"	"varchar"	"64"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"status_by_thread"	"THREAD_ID"	"1"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"status_by_thread"	"VARIABLE_NAME"	"2"	"varchar"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"status_by_user"	"USER"	"1"	"char"	"32"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"status_by_user"	"VARIABLE_NAME"	"2"	"varchar"	"64"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"global_status"	"VARIABLE_NAME"	"1"	"varchar"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"session_status"	"VARIABLE_NAME"	"1"	"varchar"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"variables_by_thread"	"THREAD_ID"	"1"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"variables_by_thread"	"VARIABLE_NAME"	"2"	"varchar"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"global_variables"	"VARIABLE_NAME"	"1"	"varchar"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"session_variables"	"VARIABLE_NAME"	"1"	"varchar"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"persisted_variables"	"VARIABLE_NAME"	"1"	"varchar"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"user_defined_functions"	"UDF_NAME"	"1"	"varchar"	"64"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"sys"	"sys_config"	"variable"	"1"	"varchar"	"128"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"top_songsdb"	"top5k"	"position"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"bamazon"	"products"	"item_id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"smu"	"jerry"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"smu"	"tasks"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"smu"	"wishes"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"smu"	"movies"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"pets_db"	"buyers"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"pets_db"	"pets"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"cat_db"	"cats"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"chirpy"	"chirps"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"sequelize_library"	"books"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"blogger"	"authors"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"burgers_db"	"burgers"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"cli_example"	"users"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
